Tijdslot,Zaal,Vak,Activiteit,Student
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Jodi van Riel
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Sivar Rottier
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Dax Voskuilen
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Aya Woertman
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Ceciel Kentie
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Eylem Haas
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Maron Miedema
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Chesney Autar
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Nygel Vaatstra
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Virginie Brunsveld
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Sien van Plateringen
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Yarah Roest
thursday 15-17,A1.10,Moderne Databases,Tutorial 3,Federico Levels
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Jetty van Putten
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Shawny van de Pol
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Diemer Fokkens
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Jurre van de Sanden
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Jarik Blikman
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Corry Kroonen
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Demelza van Kommer
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Ilyass Broeks
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Leida van de Ridder
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Valery Majoor
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Ard Tielemans
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Raven Elissen
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Fedoua van Poorten
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Shakir Paauwe
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Jonah Teuben
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Keely Ursem
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Hanan Lathouwers
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Haroun Lemaire
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Samyra Cetin
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Sarena Tjeerdsma
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Herwin Ester
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Fatime Rodenburg
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Jos van der Zwet
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Kaoutar Philips
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Nermin Talhaoui
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Jo-Anne Modderkolk
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Sola Droog
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Cyrina Brasser
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Paulette Hunting
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Yuri van Mourik
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Pleun ter Heide
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Bodie Metselaar
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Yde Christiaens
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Jacko Wobbes
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Abdul van der Meeren
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Romaisa Oostvogels
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Roma Rotgans
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Ludovicus Eissens
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Julot van Teeffelen
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Resul Kuijpers
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Vasco Waninge
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Patricia Sier
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Mouna Lathouwers
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Owen Jama
thursday 15-17,B0.201,Bioinformatica,Lecture 1,Djura Kol
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Nanette te Braak
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Servaas Anker
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Oliver Milder
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Catherine Hoornstra
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Edin Bastings
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Christal Hoogerbrugge
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Gineke Korte
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Abdel Buth
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Myron Middel
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Femia Brink
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Ilana Philippi
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Maan ten Pas
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Sanne Lentz
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Luca Pereira
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Chico Zwarts
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Stephano Popma
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Abram van Mierlo
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Dana Hoeksema
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Ruveyda van Lingen
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Jorren Modderkolk
thursday 15-17,C0.110,Architectuur en computerorganisatie,Lecture 1,Hui van Zeijl
thursday 15-17,C1.112,Empty,,
thursday 17-19,C0.110,Software engineering,Lecture 1,Yanick Abbing
thursday 17-19,C0.110,Software engineering,Lecture 1,Servaas Anker
thursday 17-19,C0.110,Software engineering,Lecture 1,Annique Berrevoets
thursday 17-19,C0.110,Software engineering,Lecture 1,Abdallah Beulen
thursday 17-19,C0.110,Software engineering,Lecture 1,Eltjo Beunen
thursday 17-19,C0.110,Software engineering,Lecture 1,Ethan Broer
thursday 17-19,C0.110,Software engineering,Lecture 1,Hailey Claassen
thursday 17-19,C0.110,Software engineering,Lecture 1,Hananja Cramer
thursday 17-19,C0.110,Software engineering,Lecture 1,Albertien de Hoogh
thursday 17-19,C0.110,Software engineering,Lecture 1,Yana de Looff
thursday 17-19,C0.110,Software engineering,Lecture 1,Brigitta Diallo
thursday 17-19,C0.110,Software engineering,Lecture 1,Ko Droste
thursday 17-19,C0.110,Software engineering,Lecture 1,Brecht Eeltink
thursday 17-19,C0.110,Software engineering,Lecture 1,Catharinus Eggermont
thursday 17-19,C0.110,Software engineering,Lecture 1,Ludovicus Eissens
thursday 17-19,C0.110,Software engineering,Lecture 1,Geerten Elschot
thursday 17-19,C0.110,Software engineering,Lecture 1,Ynze Freriks
thursday 17-19,C0.110,Software engineering,Lecture 1,Deacon Gielissen
thursday 17-19,C0.110,Software engineering,Lecture 1,Maritte Gok
thursday 17-19,C0.110,Software engineering,Lecture 1,Rijkje Groote
thursday 17-19,C0.110,Software engineering,Lecture 1,Virgill Hamelink
thursday 17-19,C0.110,Software engineering,Lecture 1,Rosali Heikoop
thursday 17-19,C0.110,Software engineering,Lecture 1,Christal Hoogerbrugge
thursday 17-19,C0.110,Software engineering,Lecture 1,Esmee Hooijmaijers
thursday 17-19,C0.110,Software engineering,Lecture 1,Frederic IJkema
thursday 17-19,C0.110,Software engineering,Lecture 1,Tamar Jongbloed
thursday 17-19,C0.110,Software engineering,Lecture 1,Marssae Joseph
thursday 17-19,C0.110,Software engineering,Lecture 1,Matz Koning
thursday 17-19,C0.110,Software engineering,Lecture 1,Resul Kuijpers
thursday 17-19,C0.110,Software engineering,Lecture 1,Hanan Lathouwers
thursday 17-19,C0.110,Software engineering,Lecture 1,Bjorn Leijen
thursday 17-19,C0.110,Software engineering,Lecture 1,Haroun Lemaire
thursday 17-19,C0.110,Software engineering,Lecture 1,Fredrika Lopez
thursday 17-19,C0.110,Software engineering,Lecture 1,Dorenda Malestein
thursday 17-19,C0.110,Software engineering,Lecture 1,Roan Meulmeester
thursday 17-19,C0.110,Software engineering,Lecture 1,Maron Miedema
thursday 17-19,C0.110,Software engineering,Lecture 1,Marcellus Mijnheer
thursday 17-19,C0.110,Software engineering,Lecture 1,Lamia Mok
thursday 17-19,C0.110,Software engineering,Lecture 1,Sonny Mol
thursday 17-19,C0.110,Software engineering,Lecture 1,Geurt Nuiten
thursday 17-19,C0.110,Software engineering,Lecture 1,Romy Piek
thursday 17-19,C0.110,Software engineering,Lecture 1,Zahir Poepjes
thursday 17-19,C0.110,Software engineering,Lecture 1,Aart Pothuizen
thursday 17-19,C0.110,Software engineering,Lecture 1,Kimm Rienks
thursday 17-19,C0.110,Software engineering,Lecture 1,Karam Rinkel
thursday 17-19,C0.110,Software engineering,Lecture 1,Krijntje Rombout
thursday 17-19,C0.110,Software engineering,Lecture 1,Roma Rotgans
thursday 17-19,C0.110,Software engineering,Lecture 1,Tevfik Rothuizen
thursday 17-19,C0.110,Software engineering,Lecture 1,Angelica Sarikaya
thursday 17-19,C0.110,Software engineering,Lecture 1,Imran Scheffers
thursday 17-19,C0.110,Software engineering,Lecture 1,Minoesch Scheltema
thursday 17-19,C0.110,Software engineering,Lecture 1,Patricia Sier
thursday 17-19,C0.110,Software engineering,Lecture 1,Saif Sikking
thursday 17-19,C0.110,Software engineering,Lecture 1,Rachell Smallegange
thursday 17-19,C0.110,Software engineering,Lecture 1,Nermin Talhaoui
thursday 17-19,C0.110,Software engineering,Lecture 1,Sanja Tas
thursday 17-19,C0.110,Software engineering,Lecture 1,Pleun ter Heide
thursday 17-19,C0.110,Software engineering,Lecture 1,Nygel Vaatstra
thursday 17-19,C0.110,Software engineering,Lecture 1,Peter-Jan van Amersfoort
thursday 17-19,C0.110,Software engineering,Lecture 1,Liedeke van Bezooijen
thursday 17-19,C0.110,Software engineering,Lecture 1,Geerte van der Meij
thursday 17-19,C0.110,Software engineering,Lecture 1,Naciye van Eert
thursday 17-19,C0.110,Software engineering,Lecture 1,Ouidad van Hall
thursday 17-19,C0.110,Software engineering,Lecture 1,Ycel van Kasteel
thursday 17-19,C0.110,Software engineering,Lecture 1,Abram van Mierlo
thursday 17-19,C0.110,Software engineering,Lecture 1,Yuri van Mourik
thursday 17-19,C0.110,Software engineering,Lecture 1,Tarik van Vloten
thursday 17-19,C0.110,Software engineering,Lecture 1,Priscillia van Voorden
thursday 17-19,C0.110,Software engineering,Lecture 1,Renco van Weel
thursday 17-19,C0.110,Software engineering,Lecture 1,Jorian van Zijderveld
thursday 17-19,C0.110,Software engineering,Lecture 1,Kavish Versteeg
thursday 17-19,C0.110,Software engineering,Lecture 1,Dax Voskuilen
thursday 17-19,C0.110,Software engineering,Lecture 1,Jos Welling
thursday 17-19,C0.110,Software engineering,Lecture 1,Eyup Wesselman
thursday 17-19,C0.110,Software engineering,Lecture 1,Gabriella Yazici
friday 9-11,A1.04,Empty,,
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Lammigje van Loveren
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Deejay van der Geer
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Angelica Sarikaya
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Deacon Gielissen
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Filipe Wiersema
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Jurrian Fekkes
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Tarah Broerse
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Esmee Hooijmaijers
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Luciana Putters
friday 9-11,A1.06,Autonomous Agents 2,Tutorial 1,Bo Hilhorst
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Renze Brink
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Fransiscus Zagers
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Dalila van Sommeren
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Christal Hoogerbrugge
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Tian Berkers
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Yaro Kamp
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Jurrit Nieuwenhuizen
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Sanne Lentz
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Yalda Grootenboer
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Guilliano Blomsma
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Benjamin Arendse
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Sayfeddine Wolswijk
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Nathanael Plasman
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Kyra Huibers
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Marilene van Santen
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Cheyenna Reuvekamp
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Roelof Adam
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Adisa Reek
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Jorren Modderkolk
friday 9-11,A1.08,Webprogrammeren en databases,Tutorial 2,Jildou Corvers
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Franklin Stuurman
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Wijntje Plaizier
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Priscillia van Voorden
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Zahir Poepjes
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Silvy Schrauwen
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Titia Korbee
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Shan Rokx
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Thom Schuiling
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Ouidad van Hall
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Andre Dieters
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Mattie Eisinga
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Jort Vries
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Rosali Heikoop
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Meta van Marle
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Genesis Potman
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Bilal Tip
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Anne-Jan van Waardenburg
friday 9-11,A1.10,Netwerken en systeembeveiliging,Lab 1,Monika Blikman
friday 9-11,B0.201,Bioinformatica,Lecture 2,Keely Ursem
friday 9-11,B0.201,Bioinformatica,Lecture 2,Samyra Cetin
friday 9-11,B0.201,Bioinformatica,Lecture 2,Haroun Lemaire
friday 9-11,B0.201,Bioinformatica,Lecture 2,Jurre van de Sanden
friday 9-11,B0.201,Bioinformatica,Lecture 2,Romaisa Oostvogels
friday 9-11,B0.201,Bioinformatica,Lecture 2,Ilyass Broeks
friday 9-11,B0.201,Bioinformatica,Lecture 2,Jonah Teuben
friday 9-11,B0.201,Bioinformatica,Lecture 2,Paulette Hunting
friday 9-11,B0.201,Bioinformatica,Lecture 2,Jarik Blikman
friday 9-11,B0.201,Bioinformatica,Lecture 2,Sola Droog
friday 9-11,B0.201,Bioinformatica,Lecture 2,Leida van de Ridder
friday 9-11,B0.201,Bioinformatica,Lecture 2,Yde Christiaens
friday 9-11,B0.201,Bioinformatica,Lecture 2,Shawny van de Pol
friday 9-11,B0.201,Bioinformatica,Lecture 2,Jos van der Zwet
friday 9-11,B0.201,Bioinformatica,Lecture 2,Ard Tielemans
friday 9-11,B0.201,Bioinformatica,Lecture 2,Kaoutar Philips
friday 9-11,B0.201,Bioinformatica,Lecture 2,Julot van Teeffelen
friday 9-11,B0.201,Bioinformatica,Lecture 2,Corry Kroonen
friday 9-11,B0.201,Bioinformatica,Lecture 2,Vasco Waninge
friday 9-11,B0.201,Bioinformatica,Lecture 2,Resul Kuijpers
friday 9-11,B0.201,Bioinformatica,Lecture 2,Mouna Lathouwers
friday 9-11,B0.201,Bioinformatica,Lecture 2,Patricia Sier
friday 9-11,B0.201,Bioinformatica,Lecture 2,Abdul van der Meeren
friday 9-11,B0.201,Bioinformatica,Lecture 2,Owen Jama
friday 9-11,B0.201,Bioinformatica,Lecture 2,Djura Kol
friday 9-11,B0.201,Bioinformatica,Lecture 2,Shakir Paauwe
friday 9-11,B0.201,Bioinformatica,Lecture 2,Nermin Talhaoui
friday 9-11,B0.201,Bioinformatica,Lecture 2,Jetty van Putten
friday 9-11,B0.201,Bioinformatica,Lecture 2,Fatime Rodenburg
friday 9-11,B0.201,Bioinformatica,Lecture 2,Jo-Anne Modderkolk
friday 9-11,B0.201,Bioinformatica,Lecture 2,Diemer Fokkens
friday 9-11,B0.201,Bioinformatica,Lecture 2,Cyrina Brasser
friday 9-11,B0.201,Bioinformatica,Lecture 2,Yuri van Mourik
friday 9-11,B0.201,Bioinformatica,Lecture 2,Pleun ter Heide
friday 9-11,B0.201,Bioinformatica,Lecture 2,Ludovicus Eissens
friday 9-11,B0.201,Bioinformatica,Lecture 2,Bodie Metselaar
friday 9-11,B0.201,Bioinformatica,Lecture 2,Fedoua van Poorten
friday 9-11,B0.201,Bioinformatica,Lecture 2,Sarena Tjeerdsma
friday 9-11,B0.201,Bioinformatica,Lecture 2,Hanan Lathouwers
friday 9-11,B0.201,Bioinformatica,Lecture 2,Raven Elissen
friday 9-11,B0.201,Bioinformatica,Lecture 2,Roma Rotgans
friday 9-11,B0.201,Bioinformatica,Lecture 2,Valery Majoor
friday 9-11,B0.201,Bioinformatica,Lecture 2,Herwin Ester
friday 9-11,B0.201,Bioinformatica,Lecture 2,Demelza van Kommer
friday 9-11,B0.201,Bioinformatica,Lecture 2,Jacko Wobbes
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Andre Putters
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Maryam Wiegmans
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Nadia Lems
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Chelly van der Doelen
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Eltjo Beunen
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Raja Tijhof
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Ceciel Kentie
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Goven Curfs
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Hanne Brans
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Inger Notermans
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Semiha Quik
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Cemil van Barneveld
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Aart Pothuizen
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Abdallah Beulen
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Gabriella Yazici
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Ihsane Wind
friday 9-11,C0.110,Reflectie op de digitale cultuur,Tutorial 1,Ynte van Berkom
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Yi Luten
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Josef van der Wiel
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Le Janga
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Bobby Veldhuis
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Oliver Milder
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Seyit Cleven
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Herman Apeldoorn
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Adil Klop
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Laurentia Cooijmans
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Maritte Gok
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Hazel van Wensen
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Romy Piek
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,George van Dieten
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Danique Knibbe
friday 9-11,C1.112,Heuristieken 2,Tutorial 1,Mathyn Lamme
friday 11-13,A1.04,Empty,,
friday 11-13,A1.06,Empty,,
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Rins Oosterbeek
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Noa Slangen
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Emrah Schrama
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Ylse Klarenbeek
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Jetty van Putten
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Devlin Bronsema
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Yun van der Vleuten
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Thys Kersten
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Monika Blikman
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Agelo van der Meer
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Abdel Buth
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Rika Buizer
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Aya Woertman
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Oumaima Donselaar
friday 11-13,A1.08,Informatie- en organisatieontwerp,Tutorial 1,Gidon Baetsen
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Herman Apeldoorn
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Jarik Blikman
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Allan Budel
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Seyit Cleven
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Laurentia Cooijmans
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Amelie Daams
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Ziggy de Smit
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Boy Dibbets
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Maritte Gok
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Bert Grooteman
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Le Janga
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Adil Klop
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Danique Knibbe
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Mathyn Lamme
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Yi Luten
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Oliver Milder
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Romaisa Oostvogels
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Vincentius Pater
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Romy Piek
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Mink Pothuizen
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Jaiden Schoonderwoerd
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Liza Traa
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Felien Uitslag
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Johannus van Bavel
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Ynte van Berkom
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Chelly van der Doelen
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Deejay van der Geer
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Josef van der Wiel
friday 11-13,A1.10,Heuristieken 2,Lecture 1,George van Dieten
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Georgia van Rossem
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Hazel van Wensen
friday 11-13,A1.10,Heuristieken 2,Lecture 1,Bobby Veldhuis
friday 11-13,B0.201,Databases 2,Tutorial 1,Mouna Lathouwers
friday 11-13,B0.201,Databases 2,Tutorial 1,Keely Ursem
friday 11-13,B0.201,Databases 2,Tutorial 1,Sola Droog
friday 11-13,B0.201,Databases 2,Tutorial 1,Corry Kroonen
friday 11-13,B0.201,Databases 2,Tutorial 1,Jo-Anne Modderkolk
friday 11-13,B0.201,Databases 2,Tutorial 1,Shawny van de Pol
friday 11-13,B0.201,Databases 2,Tutorial 1,Desiree Potgieter
friday 11-13,B0.201,Databases 2,Tutorial 1,Anne-Jan van Waardenburg
friday 11-13,B0.201,Databases 2,Tutorial 1,Yde Christiaens
friday 11-13,B0.201,Databases 2,Tutorial 1,Tjalle ten Pas
friday 11-13,B0.201,Databases 2,Tutorial 1,Sharief Stegink
friday 11-13,B0.201,Databases 2,Tutorial 1,Elske van Suijlekom
friday 11-13,B0.201,Databases 2,Tutorial 1,Nadia Lems
friday 11-13,B0.201,Databases 2,Tutorial 1,Sivar Rottier
friday 11-13,B0.201,Databases 2,Tutorial 1,Angus Brusse
friday 11-13,B0.201,Databases 2,Tutorial 1,Pearl Elberse
friday 11-13,B0.201,Databases 2,Tutorial 1,Andre Dieters
friday 11-13,B0.201,Databases 2,Tutorial 1,Alexandra Wijnsma
friday 11-13,B0.201,Databases 2,Tutorial 1,Malcolm Looij
friday 11-13,B0.201,Databases 2,Tutorial 1,Edin Bastings
friday 11-13,B0.201,Databases 2,Tutorial 1,Kelly Doedens
friday 11-13,B0.201,Databases 2,Tutorial 1,Ziya Rooijmans
friday 11-13,B0.201,Databases 2,Tutorial 1,Lakshmi van der Gaag
friday 11-13,B0.201,Databases 2,Tutorial 1,Yuki Verkuijl
friday 11-13,B0.201,Databases 2,Tutorial 1,Franklin Stuurman
friday 11-13,B0.201,Databases 2,Tutorial 1,Lee Numan
friday 11-13,B0.201,Databases 2,Tutorial 1,Mellanie Zhang
friday 11-13,B0.201,Databases 2,Tutorial 1,Maggy van Walsum
friday 11-13,B0.201,Databases 2,Tutorial 1,Karolina Roodbeen
friday 11-13,B0.201,Databases 2,Tutorial 1,Priscillia van Voorden
friday 11-13,B0.201,Databases 2,Tutorial 1,Eylem Haas
friday 11-13,B0.201,Databases 2,Tutorial 1,Virginie Brunsveld
friday 11-13,C0.110,Compilerbouw,Lecture 1,Wannes Lohuis
friday 11-13,C0.110,Compilerbouw,Lecture 1,Patricia Sier
friday 11-13,C0.110,Compilerbouw,Lecture 1,Yunus Westera
