Tijdslot,Zaal,Vak,Activiteit,Student 
tuesday 15-17,A1.04,Data Mining,Lecture 1,Jetty van Putten
tuesday 15-17,A1.04,Data Mining,Lecture 1,Touraya van Lingen
tuesday 15-17,A1.04,Data Mining,Lecture 1,Ciske van Kalsbeek
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Marco Gilsing
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Eylem Haas
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Ceciel Kentie
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Rein Leidelmeijer
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Juliet Noordzij
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Leonie Richardson
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Skye Tas
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Samah van 't Oever
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Maryam Wiegmans
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Nurcan Fennis
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Lysbeth Keuken
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Annamaria Twigt
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Neele Veeke
tuesday 15-17,A1.06,Moderne Databases,Lab 3,Mouna Lathouwers
tuesday 15-17,A1.08,Empty,,
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Eltjo Beunen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Donna Buurma
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Hailey Claassen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Nadia Lems
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Leida van de Ridder
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Riana Kampers
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Gabriella Yazici
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Angle Berentsen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Jacey Tun
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Abdallah Beulen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Ynte van Berkom
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Ceciel Kentie
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Robbie van de Geijn
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Semiha Quik
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Shan Rokx
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Esme Karim
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Inger Notermans
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Nika van Baaren
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Djura Kol
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Paulette van de Wardt
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Marck Wijngaarden
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Ihsane Wind
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Liana Charita
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Kyllian Bekkema
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Paulette Hunting
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Cemil van Barneveld
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Ervin Hartevelt
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Hanne Brans
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Aart Pothuizen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Xiao Teekens
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Hendrik-Jan Prevoo
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Maritha van der Niet
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Haiko Raaijmakers
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Seval van Leussen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Wytske Buining
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Goven Curfs
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Marck Soekhai
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Wulfert Brinksma
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Andre Putters
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Chelly van der Doelen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Ken Borsboom
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Ans van Montfort
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Juan van Eijndhoven
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Samyra Çetin
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Mahmud Heller
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Jeremey Bontenbal
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Silvy Schrauwen
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Raja Tijhof
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Maryam Wiegmans
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Le Janga
tuesday 15-17,A1.10,Reflectie op de digitale cultuur,Lecture 1,Tjesse Voesten
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Harke Wester
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Virginie Brunsveld
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Emme Udo
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Solane Paulissen
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Hetty Lindhout
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Brigitta Diallo
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Kimmy Kesteloo
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Christiana Siero
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Karolina Roodbeen
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Reduan Warsame
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Ravi Bauer
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Fatime Rodenburg
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Sanne van Sleeuwen
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Marrie Bekker
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Geerte van der Meij
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Sharan Baselmans
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Marcellus Mijnheer
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Liedeke van Bezooijen
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Enes Siemonsma
tuesday 15-17,B0.201,Collectieve Intelligentie,Lab 3,Marije de Vreeze
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Yvan Lau
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Maritha van der Niet
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Geurt Nuiten
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Shawny van de Pol
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Xiao Teekens
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Danique Knibbe
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Sanna van Wiggen
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Naciye van Eert
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Boy Dibbets
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Enes Siemonsma
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Malcolm Looij
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Cyrano van den Eijnde
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Nikie Kreijkes
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Demelza van Kommer
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Sayfeddine Bruijnes
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Ilana Philippi
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Alexandre de Olde
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Sharan Baselmans
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Sohrab Geers
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Daisy van der Klei
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Quido Deniz
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Wieke de Leest
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Marssae Joseph
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Thyrza Blik
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Virginie Brunsveld
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Chaimae Swiers
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Marilene van Santen
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Stein Zweekhorst
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Chrystel Kalshoven
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Cheyenna Reuvekamp
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Tom Stokkel
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,El van Rosmalen
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Xanne Slob
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Cherissa Koudijs
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Wichard Stienen
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Meta van Marle
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Wichard Hospers
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Sarena Tjeerdsma
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Christiaan van Zon
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Chloe Vermanen
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Rein Leidelmeijer
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Tarah Broerse
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Bo Hilhorst
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Yanick Abbing
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Dorenda Malestein
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Sahar Hamstra
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Abdelkader Gijbels
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Jackson Scherpenzeel
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Tarik van Vloten
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Tjalle ten Pas
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Juliette Kant
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Mattijs Baudoin
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Catherine Hoornstra
tuesday 15-17,C0.110,Lineaire Algebra,Lecture 1,Roan Meulmeester
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Wafa Bart
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Wissal Eggens
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Nesrin Holt
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Faya Jagersma
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Maggy van Walsum
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Alexandra Wijnsma
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Lorraine Rijkens
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Edin Bastings
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Mouna Lathouwers
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Tjalle ten Pas
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Leon van Maurik
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Vinod Velt
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Faruk Haalboom
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Jo-Anne Modderkolk
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Ziya Rooijmans
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Yuki Verkuijl
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Elske van Suijlekom
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Mellisa Leemburg
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Corry Kroonen
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Jodi van Riel
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Inger Notermans
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Maureen Versantvoort
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Harwin van Loon
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Cemil van Barneveld
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Enrico van Triest
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Angelica Sarikaya
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Chaimae Swiers
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Logan Sonnemans
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Angus Brusse
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Felien Uitslag
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Wytske Buining
tuesday 15-17,C1.112,Databases 2,Tutorial 2,Sanne Lentz
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Thijn Kooyman
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Nadien Volman
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Wannes Lohuis
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Mattijs Baudoin
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Jonah Teuben
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Evelyn Koelemij
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Valery Majoor
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Aidan van Iwaarden
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Wytske Buining
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Jos van der Zwet
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Sien van Plateringen
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Lysbeth Keuken
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Daisy van der Klei
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Bauke Elschot
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Patricia Sier
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Lenne Boateng
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Arnela Visch
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Martin Avci
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Geerte van der Meij
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Noud Menke
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Farah Pastoor
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Meta van Marle
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Lucienne Caris
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Tom Truijen
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Titia Korbee
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Sanja Tas
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Rayen van de Kruijs
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Federico Levels
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Emircan van de Bunt
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Stephano Popma
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Mitzi Corten
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Bodie Metselaar
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Rieke Odijk
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Doede Duiveman
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Jorike Coenen
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Deacon Gielissen
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Leon van Maurik
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Enrico van Triest
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Karim Vingerhoets
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Nanette te Braak
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Antonius Fleming
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Dragana van Ruitenbeek
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Lammigje van Loveren
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Sharan Baselmans
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Abdelkader Gijbels
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Carmela van Gerwen
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Redouane Paijmans
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Gradus Dams
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Scotty van der Stoel
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Ceren van den Engel
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,George Knuiman
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Solomon Verhorst
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Amadou Boekema
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Yunus Westera
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Jaro Essink
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Reduan Warsame
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Brecht Eeltink
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Aart Pothuizen
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Tea Horstink
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Le Janga
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Dana Hoeksema
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Yalda Grootenboer
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Joshi van Groeningen
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Filipe Wiersema
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Eleanora Rovers
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Matisse Weij
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Olaf Sterenberg
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Nygel Vaatstra
tuesday 17-19,C0.110,Compilerbouw,Lecture 1,Heiltje Wijnands
wednesday 9-11,A1.04,Bioinformatica,Lab 3,Abdul van der Meeren
wednesday 9-11,A1.04,Bioinformatica,Lab 3,Haroun Lemaire
wednesday 9-11,A1.04,Bioinformatica,Lab 3,Shakir Paauwe
wednesday 9-11,A1.04,Bioinformatica,Lab 3,Kaoutar Philips
wednesday 9-11,A1.04,Bioinformatica,Lab 3,Paulette Hunting
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Sola Droog
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Shan Rokx
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Herman Apeldoorn
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Seyed Laurijssen
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Vivianne Buter
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Rafaela Polfliet
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Buck Lantinga
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Mellisa Leemburg
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Ruveyda van Lingen
wednesday 9-11,A1.06,Advanced Heuristics,Lab 2,Tian Berkers
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Servaas Anker
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Edin Bastings
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Femia Brink
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Abdel Buth
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Dana Hoeksema
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Christal Hoogerbrugge
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Catherine Hoornstra
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Gineke Korte
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Sanne Lentz
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Myron Middel
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Oliver Milder
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Jorren Modderkolk
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Luca Pereira
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Ilana Philippi
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Stephano Popma
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Nanette te Braak
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Maan ten Pas
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Ruveyda van Lingen
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Abram van Mierlo
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Hui van Zeijl
wednesday 9-11,A1.08,Architectuur en computerorganisatie,Lecture 2,Chico Zwarts
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Belle Florijn
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Michel Sieben
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Pleun ter Heide
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Aya Woertman
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Dineke Valster
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Karim Vingerhoets
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Kavish Versteeg
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Andre Putters
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Harke Wester
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Emrah Schrama
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Geartsje Jackson
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Shaya Snelder
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Geurt Nuiten
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Kyan Jankie
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Hui van Zeijl
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Hetty Lindhout
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Tjesse Voesten
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Sahar Hamstra
wednesday 9-11,A1.10,Heuristieken 1,Tutorial 2,Emme Udo
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Rhona Bakkum
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Kimmy Kesteloo
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Jos Welling
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Ylse Klarenbeek
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Harwin van Loon
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Harke Wester
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Sohrab Geers
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Daisy van der Klei
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Shannon Mullenders
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Vincent Kros
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Titia Korbee
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Jiri Vinke
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Romello Reintjes
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Wafa Bart
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Christiana Siero
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Reduan Warsame
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Bobby Veldhuis
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Jorren Modderkolk
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Casimir Overbeeke
wednesday 9-11,B0.201,Collectieve Intelligentie,Tutorial 3,Karolina Roodbeen
wednesday 9-11,C0.110,Kansrekenen 2,Lecture 2,Wafa Bart
