Tijdslot,Zaal,Vak,Activiteit,Student 
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Sanja Tas
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Mitzi Corten
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Tea Horstink
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Joshi van Groeningen
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Nanette te Braak
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Jaro Essink
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Rieke Odijk
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Valery Majoor
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Karim Vingerhoets
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Meta van Marle
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Dragana van Ruitenbeek
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Reduan Warsame
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Gradus Dams
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Bauke Elschot
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Martin Avci
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Ceren van den Engel
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Nygel Vaatstra
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Leon van Maurik
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Lammigje van Loveren
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Stephano Popma
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Redouane Paijmans
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Wytske Buining
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Le Janga
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Jorike Coenen
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Nadien Volman
thursday 13-15,A1.10,Compilerbouw,Tutorial 1,Antonius Fleming
thursday 13-15,C0.110,Software engineering,Tutorial 1,Christal Hoogerbrugge
thursday 13-15,C0.110,Software engineering,Tutorial 1,Tarik van Vloten
thursday 13-15,C0.110,Software engineering,Tutorial 1,Renco van Weel
thursday 13-15,C0.110,Software engineering,Tutorial 1,Tevfik Rothuizen
thursday 13-15,C0.110,Software engineering,Tutorial 1,Maron Miedema
thursday 13-15,C0.110,Software engineering,Tutorial 1,Marcellus Mijnheer
thursday 13-15,C0.110,Software engineering,Tutorial 1,Hananja Cramer
thursday 13-15,C0.110,Software engineering,Tutorial 1,Kavish Versteeg
thursday 13-15,C0.110,Software engineering,Tutorial 1,Annique Berrevoets
thursday 13-15,C0.110,Software engineering,Tutorial 1,Minoesch Scheltema
thursday 13-15,C0.110,Software engineering,Tutorial 1,Yuri van Mourik
thursday 13-15,C0.110,Software engineering,Tutorial 1,Aart Pothuizen
thursday 13-15,C0.110,Software engineering,Tutorial 1,Rijkje Groote
thursday 13-15,C0.110,Software engineering,Tutorial 1,Pleun ter Heide
thursday 13-15,C0.110,Software engineering,Tutorial 1,Abdallah Beulen
thursday 13-15,C0.110,Software engineering,Tutorial 1,Eltjo Beunen
thursday 13-15,C0.110,Software engineering,Tutorial 1,Roma Rotgans
thursday 13-15,C0.110,Software engineering,Tutorial 1,Marssae Joseph
thursday 13-15,C0.110,Software engineering,Tutorial 1,Zahir Poepjes
thursday 13-15,C0.110,Software engineering,Tutorial 1,Matz Koning
thursday 13-15,C0.110,Software engineering,Tutorial 1,Maritte Gok
thursday 13-15,C0.110,Software engineering,Tutorial 1,Geerte van der Meij
thursday 13-15,C0.110,Software engineering,Tutorial 1,Naciye van Eert
thursday 13-15,C0.110,Software engineering,Tutorial 1,Resul Kuijpers
thursday 13-15,C0.110,Software engineering,Tutorial 1,Sanja Tas
thursday 13-15,C0.110,Software engineering,Tutorial 1,Geerten Elschot
thursday 13-15,C0.110,Software engineering,Tutorial 1,Servaas Anker
thursday 13-15,C0.110,Software engineering,Tutorial 1,Yanick Abbing
thursday 13-15,C0.110,Software engineering,Tutorial 1,Roan Meulmeester
thursday 13-15,C0.110,Software engineering,Tutorial 1,Dax Voskuilen
thursday 13-15,C0.110,Software engineering,Tutorial 1,Abram van Mierlo
thursday 13-15,C0.110,Software engineering,Tutorial 1,Gabriella Yazici
thursday 13-15,C0.110,Software engineering,Tutorial 1,Virgill Hamelink
thursday 13-15,C0.110,Software engineering,Tutorial 1,Albertien de Hoogh
thursday 13-15,C0.110,Software engineering,Tutorial 1,Saif Sikking
thursday 13-15,C0.110,Software engineering,Tutorial 1,Patricia Sier
thursday 13-15,C0.110,Software engineering,Tutorial 1,Sonny Mol
thursday 13-15,C0.110,Software engineering,Tutorial 1,Deacon Gielissen
thursday 13-15,C0.110,Software engineering,Tutorial 1,Geurt Nuiten
thursday 13-15,C0.110,Software engineering,Tutorial 1,Nygel Vaatstra
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Maggy van Walsum
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Nanet van Osta
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Hedwich Toetenel
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Laurent Wallenburg
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Kathryn de Jongste
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Buck Lantinga
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Anthonius van Zoelen
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Quido Deniz
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Jacky van Apeldoorn
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Jarik Blikman
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Amadou Boekema
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Rijkje Groote
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Fynn Krabbe
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Devon Keijser
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Maran van Wanrooij
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Xiao Teekens
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Carmela van Gerwen
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Berit van Ingen
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Malte Zondag
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Sergio Hijdra
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Mattijs Baudoin
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Vincentius Pater
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Jersey van Ravesteijn
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Marrit Speelman
thursday 13-15,C1.112,Interactie-ontwerp,Lecture 1,Yee Koppers
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Luciana Putters
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Jurrian Fekkes
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Umar Grift
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Herwin Ester
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Shaya Snelder
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Resul Kuijpers
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Danique Knibbe
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Lammigje van Loveren
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Tamimount van Herten
thursday 15-17,A1.04,Autonomous Agents 2,Lab 1,Tarah Broerse
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Mellisa Leemburg
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Herman Apeldoorn
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Seyed Laurijssen
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Jorren Modderkolk
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Kyllian Bekkema
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Buck Lantinga
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Shan Rokx
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Kaoutar Philips
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Malte Zondag
thursday 15-17,A1.06,Advanced Heuristics,Lab 1,Angle Berentsen
thursday 15-17,A1.08,Technology for games,Tutorial 1,Gabe Haarman
thursday 15-17,A1.08,Technology for games,Tutorial 1,Aya Woertman
thursday 15-17,A1.08,Technology for games,Tutorial 1,Renco van Weel
thursday 15-17,A1.08,Technology for games,Tutorial 1,Hanne Brans
thursday 15-17,A1.08,Technology for games,Tutorial 1,Catherine Hoornstra
thursday 15-17,A1.08,Technology for games,Tutorial 1,Albertien de Hoogh
thursday 15-17,A1.08,Technology for games,Tutorial 1,Rika Buizer
thursday 15-17,A1.08,Technology for games,Tutorial 1,Redouane Paijmans
thursday 15-17,A1.08,Technology for games,Tutorial 1,Randell Nieman
thursday 15-17,A1.08,Technology for games,Tutorial 1,Btissam van den Boer
thursday 15-17,A1.08,Technology for games,Tutorial 1,Lucienne Caris
thursday 15-17,A1.08,Technology for games,Tutorial 1,Yaro Kamp
thursday 15-17,A1.08,Technology for games,Tutorial 1,Elske van Suijlekom
thursday 15-17,A1.08,Technology for games,Tutorial 1,Sanne Lentz
thursday 15-17,A1.08,Technology for games,Tutorial 1,Pietro Dieperink
thursday 15-17,A1.08,Technology for games,Tutorial 1,Djura Kol
thursday 15-17,A1.08,Technology for games,Tutorial 1,Sanne van Sleeuwen
thursday 15-17,A1.08,Technology for games,Tutorial 1,Nadien Volman
thursday 15-17,A1.08,Technology for games,Tutorial 1,Bahattin Geelen
thursday 15-17,A1.08,Technology for games,Tutorial 1,Maritha van der Niet
thursday 15-17,A1.10,Data Mining,Lecture 2,Yanick Abbing
thursday 15-17,A1.10,Data Mining,Lecture 2,Theadora Besemer
thursday 15-17,A1.10,Data Mining,Lecture 2,Jarik Blikman
thursday 15-17,A1.10,Data Mining,Lecture 2,Sayfeddine Bruijnes
thursday 15-17,A1.10,Data Mining,Lecture 2,Brigitta Diallo
thursday 15-17,A1.10,Data Mining,Lecture 2,Herwin Ester
thursday 15-17,A1.10,Data Mining,Lecture 2,Nordin Geboers
thursday 15-17,A1.10,Data Mining,Lecture 2,Rivelino Goor
thursday 15-17,A1.10,Data Mining,Lecture 2,Mahmud Heller
thursday 15-17,A1.10,Data Mining,Lecture 2,Michal Hooiveld
thursday 15-17,A1.10,Data Mining,Lecture 2,Kyan Jankie
thursday 15-17,A1.10,Data Mining,Lecture 2,Remon Kost
thursday 15-17,A1.10,Data Mining,Lecture 2,Rins Oosterbeek
thursday 15-17,A1.10,Data Mining,Lecture 2,Andre Putters
thursday 15-17,A1.10,Data Mining,Lecture 2,Kamil Streefland
thursday 15-17,A1.10,Data Mining,Lecture 2,Ard Tielemans
thursday 15-17,A1.10,Data Mining,Lecture 2,Johannus van Bavel
thursday 15-17,A1.10,Data Mining,Lecture 2,Deejay van der Geer
thursday 15-17,A1.10,Data Mining,Lecture 2,Jayme van Eeuwijk
thursday 15-17,A1.10,Data Mining,Lecture 2,Ouidad van Hall
thursday 15-17,A1.10,Data Mining,Lecture 2,Ciske van Kalsbeek
thursday 15-17,A1.10,Data Mining,Lecture 2,Touraya van Lingen
thursday 15-17,A1.10,Data Mining,Lecture 2,Ans van Montfort
thursday 15-17,A1.10,Data Mining,Lecture 2,Jetty van Putten
thursday 15-17,A1.10,Data Mining,Lecture 2,Talha Vermeeren
thursday 15-17,A1.10,Data Mining,Lecture 2,Kavish Versteeg
thursday 15-17,A1.10,Data Mining,Lecture 2,Marise Zonneveld
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Mouna Lathouwers
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Nygel Vaatstra
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Doede Duiveman
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Skye Tas
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Ferhan van der Gulik
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Emme Udo
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Rein Leidelmeijer
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Sivar Rottier
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Hande Essink
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Annamaria Twigt
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Eylem Haas
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Samah van 't Oever
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Pearl van der Leek
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Marco Gilsing
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Federico Levels
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Aya Woertman
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Jodi van Riel
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Abram van Mierlo
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Maritte Gok
thursday 15-17,C0.110,Moderne Databases,Tutorial 2,Maureen Versantvoort
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Renze Brink
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Allan Budel
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Manuel de Boon
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Merel de Olde
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Kelly Doedens
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Gerritjan Joris
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Evelyn Koelemij
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Yee Koppers
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Yi Luten
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Marcellus Mijnheer
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Oliver Milder
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Juliet Noordzij
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Loulou Panman
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Gustaaf Poldervaart
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Javier Pruijmboom
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Leonie Richardson
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Marianka Selten
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Leida van de Ridder
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Abdul van der Meeren
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Tos van der Ster
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Ilayda van Dinther
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Carmela van Gerwen
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Romany van Kessel
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Leon van Maurik
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Maris Wielenga
thursday 15-17,C1.112,Calculus 2,Tutorial 3,Frederikus Wullink
friday 9-11,A1.04,Bioinformatica,Tutorial 3,Jarik Blikman
friday 9-11,A1.04,Bioinformatica,Tutorial 3,Herwin Ester
friday 9-11,A1.04,Bioinformatica,Tutorial 3,Diemer Fokkens
friday 9-11,A1.04,Bioinformatica,Tutorial 3,Kaoutar Philips
friday 9-11,A1.04,Bioinformatica,Tutorial 3,Yuri van Mourik
friday 9-11,A1.06,Collectieve Intelligentie,Tutorial 4,Shawny van de Pol
friday 9-11,A1.08,Data Mining,Lab 1,Johannus van Bavel
friday 9-11,A1.08,Data Mining,Lab 1,Kamil Streefland
friday 9-11,A1.08,Data Mining,Lab 1,Herwin Ester
friday 9-11,A1.08,Data Mining,Lab 1,Rivelino Goor
friday 9-11,A1.08,Data Mining,Lab 1,Remon Kost
friday 9-11,A1.08,Data Mining,Lab 1,Brigitta Diallo
friday 9-11,A1.08,Data Mining,Lab 1,Michal Hooiveld
friday 9-11,A1.08,Data Mining,Lab 1,Yanick Abbing
friday 9-11,A1.08,Data Mining,Lab 1,Touraya van Lingen
friday 9-11,A1.08,Data Mining,Lab 1,Deejay van der Geer
friday 9-11,A1.10,Databases 2,Tutorial 2,Wafa Bart
friday 9-11,A1.10,Databases 2,Tutorial 2,Wytske Buining
friday 9-11,A1.10,Databases 2,Tutorial 2,Andre Dieters
friday 9-11,A1.10,Databases 2,Tutorial 2,Faruk Haalboom
friday 9-11,A1.10,Databases 2,Tutorial 2,Eylem Haas
friday 9-11,A1.10,Databases 2,Tutorial 2,Faya Jagersma
friday 9-11,A1.10,Databases 2,Tutorial 2,Paulo Jak
friday 9-11,A1.10,Databases 2,Tutorial 2,Juliette Kant
friday 9-11,A1.10,Databases 2,Tutorial 2,Mouna Lathouwers
friday 9-11,A1.10,Databases 2,Tutorial 2,Nadia Lems
friday 9-11,A1.10,Databases 2,Tutorial 2,Sanne Lentz
friday 9-11,A1.10,Databases 2,Tutorial 2,Jo-Anne Modderkolk
friday 9-11,A1.10,Databases 2,Tutorial 2,Inger Notermans
friday 9-11,A1.10,Databases 2,Tutorial 2,Stephano Popma
friday 9-11,A1.10,Databases 2,Tutorial 2,Lorraine Rijkens
friday 9-11,A1.10,Databases 2,Tutorial 2,Ziya Rooijmans
friday 9-11,A1.10,Databases 2,Tutorial 2,Elbertha Schoneveld
friday 9-11,A1.10,Databases 2,Tutorial 2,Logan Sonnemans
friday 9-11,A1.10,Databases 2,Tutorial 2,Franklin Stuurman
friday 9-11,A1.10,Databases 2,Tutorial 2,Tjalle ten Pas
friday 9-11,A1.10,Databases 2,Tutorial 2,Liza Traa
friday 9-11,A1.10,Databases 2,Tutorial 2,Keely Ursem
friday 9-11,A1.10,Databases 2,Tutorial 2,Lakshmi van der Gaag
friday 9-11,A1.10,Databases 2,Tutorial 2,Daisy van der Klei
friday 9-11,A1.10,Databases 2,Tutorial 2,Harwin van Loon
friday 9-11,A1.10,Databases 2,Tutorial 2,Micha van Maarseveen
friday 9-11,A1.10,Databases 2,Tutorial 2,Elske van Suijlekom
friday 9-11,A1.10,Databases 2,Tutorial 2,Enrico van Triest
friday 9-11,A1.10,Databases 2,Tutorial 2,Priscillia van Voorden
friday 9-11,A1.10,Databases 2,Tutorial 2,Anne-Jan van Waardenburg
friday 9-11,A1.10,Databases 2,Tutorial 2,Maureen Versantvoort
friday 9-11,A1.10,Databases 2,Tutorial 2,Filipe Wiersema
friday 9-11,B0.201,Collectieve Intelligentie,Lab 4,Femia Brink
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Janniek de Leest
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Tevfik Rothuizen
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Fredrika Lopez
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Mattijs Baudoin
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Lisse Moes
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Andre Dieters
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Ko Droste
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Jurrian Fekkes
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Brigitta Diallo
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Solane Paulissen
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Frederic IJkema
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Romy Piek
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Narin Boshuis
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Yuna Winkelaar
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Logan Sonnemans
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Ard Tielemans
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Manuel de Boon
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Karam Rinkel
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Laurent Wallenburg
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Ethan Broer
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Jenske Jongejan
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Wytske Buining
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Desiree Potgieter
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Agelo van der Meer
friday 9-11,C0.110,Algoritmen en complexiteit,Tutorial 1,Angle Berentsen
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Abdallah Beulen
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Vivianne Buter
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Andre Dieters
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Mattie Eisinga
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Belle Florijn
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Sahar Hamstra
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Ytje Hup
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Geartsje Jackson
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Kyan Jankie
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Nuriye Kooijmans
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Machteld Kwantes
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Mathyn Lamme
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Hetty Lindhout
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Marcellus Mijnheer
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Jo-Anne Modderkolk
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Geurt Nuiten
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Timo Postuma
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Andre Putters
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Jarik Regeling
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Tea Rutte
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Imran Scheffers
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Emrah Schrama
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Michel Sieben
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Noa Slangen
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Shaya Snelder
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Maan ten Pas
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Pleun ter Heide
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Sarena Tjeerdsma
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Emme Udo
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Keely Ursem
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Dineke Valster
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Cherilyn van Amelsvoort
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Cyrano van den Eijnde
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Cleo van Rietschoten
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Georgia van Rossem
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Elske van Suijlekom
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Hui van Zeijl
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Kavish Versteeg
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Karim Vingerhoets
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Tjesse Voesten
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Zhen Vullings
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Harke Wester
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Aya Woertman
friday 9-11,C1.112,Heuristieken 1,Lecture 1,Juno Zaaijer
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Yun van der Vleuten
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Agelo van der Meer
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Jetty van Putten
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Gerritjan Joris
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Thys Kersten
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Eylem Haas
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Gidon Baetsen
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Emrah Schrama
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Aya Woertman
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Everhard Curvers
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Monika Blikman
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Ylse Klarenbeek
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Abdel Buth
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Rika Buizer
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Rins Oosterbeek
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Enrique van den Born
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Doede Duiveman
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Oumaima Donselaar
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Tjesse Voesten
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Devlin Bronsema
friday 11-13,A1.04,Informatie- en organisatieontwerp,Lecture 1,Noa Slangen
friday 11-13,A1.06,Software engineering,Lecture 1,Yanick Abbing
friday 11-13,A1.06,Software engineering,Lecture 1,Servaas Anker
friday 11-13,A1.06,Software engineering,Lecture 1,Annique Berrevoets
friday 11-13,A1.06,Software engineering,Lecture 1,Abdallah Beulen
friday 11-13,A1.06,Software engineering,Lecture 1,Eltjo Beunen
friday 11-13,A1.06,Software engineering,Lecture 1,Ethan Broer
friday 11-13,A1.06,Software engineering,Lecture 1,Hailey Claassen
friday 11-13,A1.06,Software engineering,Lecture 1,Hananja Cramer
friday 11-13,A1.06,Software engineering,Lecture 1,Albertien de Hoogh
friday 11-13,A1.06,Software engineering,Lecture 1,Yana de Looff
friday 11-13,A1.06,Software engineering,Lecture 1,Brigitta Diallo
friday 11-13,A1.06,Software engineering,Lecture 1,Ko Droste
friday 11-13,A1.06,Software engineering,Lecture 1,Brecht Eeltink
friday 11-13,A1.06,Software engineering,Lecture 1,Catharinus Eggermont
friday 11-13,A1.06,Software engineering,Lecture 1,Ludovicus Eissens
friday 11-13,A1.06,Software engineering,Lecture 1,Geerten Elschot
friday 11-13,A1.06,Software engineering,Lecture 1,Ynze Freriks
friday 11-13,A1.06,Software engineering,Lecture 1,Deacon Gielissen
friday 11-13,A1.06,Software engineering,Lecture 1,Maritte Gok
friday 11-13,A1.06,Software engineering,Lecture 1,Rijkje Groote
friday 11-13,A1.06,Software engineering,Lecture 1,Virgill Hamelink
friday 11-13,A1.06,Software engineering,Lecture 1,Rosali Heikoop
friday 11-13,A1.06,Software engineering,Lecture 1,Christal Hoogerbrugge
friday 11-13,A1.06,Software engineering,Lecture 1,Esmee Hooijmaijers
friday 11-13,A1.06,Software engineering,Lecture 1,Frederic IJkema
friday 11-13,A1.06,Software engineering,Lecture 1,Tamar Jongbloed
